"is_quote","favorite_count","retweet_count","hashtags_cant","urls_url_cant","media_url_cant","mentions_cant","reply_to_user","reply_to_status","followers_count","friends_count","listed_count","statuses_count","favourites_count","verified","account_lang","source","text","popular"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","Chile en el momento no me hables de la gripe y me gustaría q m de otra persona que lo amo mi vida en un video de una vez en la ciudad de buenos los dos conocidos como los correos de los Red de salud che me parece muy interesante y muy poco que podíamos estar en contacto conmigo","no"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","España en Málaga España y Portugal y no quiere estar conmigo para el lunes es fiesta que se vea bien que estabas de vacaciones hasta la cocina de gas atrás de mi pared y techo de mi cosa linda y preciosa y no lo habían agregado a la cocina de la gripe me gustaría q m llamó el día","no"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","España en Málaga España y Portugal y no quiere estar conmigo para el lunes es fiesta que se vea bien que estabas de vacaciones hasta la cocina de gas atrás de mi pared y techo de mi cosa linda y preciosa y no lo habían agregado a la cocina de la gripe me gustaría q m llamó el día","no"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","España en Málaga España y Portugal y no quiere estar conmigo para el lunes es fiesta que se vea bien que estabas de vacaciones hasta la cocina de gas atrás de mi pared y techo de mi cosa linda y preciosa y no lo habían agregado a la cocina de la gripe me gustaría q m llamó el día","no"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","La friendzone pero están muy bien que en el año 2006 Rubén te adjunto el comprobante fiscal digital contacte al remitente del mensaje reenviado el mail de confirmación que deberás hacer también porque la verdad que yo no te hablo por teléfono <f0><U+009F><U+0098><U+00A4> q me llaman de la gripe y me dijo","no"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","La friendzone pero están muy bien que en el año 2006 Rubén te adjunto el comprobante fiscal digital contacte al remitente del mensaje reenviado el mail de confirmación que deberás hacer también porque la verdad que yo no te hablo por teléfono <f0><U+009F><U+0098><U+00A4> q me llaman de la gripe y me dijo","no"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","La friendzone pero están muy bien que en el año 2006 Rubén te adjunto el comprobante fiscal digital contacte al remitente del mensaje reenviado el mail de confirmación que deberás hacer también porque la verdad que yo no te hablo por teléfono <f0><U+009F><U+0098><U+00A4> q me llaman de la gripe y me dijo","no"
0,0,0,0,1,0,0,0,0,51802,37929,366,808893,30,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/lWpyPgP9U7","no"
0,0,0,1,1,0,0,0,0,41045,0,323,815098,234,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/363NsTiI7M","no"
0,0,0,0,1,0,0,0,0,50484,36697,345,818173,131,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/ynNX7HfHgD","no"
0,0,0,0,0,0,0,0,0,318,266,1,3240,2150,0,"es","Twitter for Android","Tengo muchos exámenes y al parecer la gripe decidio atacar.","no"
0,0,0,1,1,0,0,0,0,52815,0,357,807412,40,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/BnQzEbvZnX","no"
0,0,0,0,0,0,0,0,0,2215,1337,35,70462,25027,0,"es","Twitter for Android","Gracias Joaco, ahora tengo gripe, gracias, gracias <f0><U+009F><U+0098><U+0090>","no"
0,0,0,0,0,0,0,0,0,1468,873,5,61125,17477,0,"es","Twitter for Android","Tengo una gripe terrible, dolor de cabeza y mañana tengo parcial, facultad te detesto tanto","no"
0,0,0,0,1,0,0,0,0,48558,30749,315,791122,53,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/wjjTlXiBFf","no"
0,0,0,0,1,0,0,0,0,119666,57480,780,1249418,2742,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/EYPhAKdl2u","no"
0,1,0,0,0,0,0,0,0,466,88,2,3137,1196,0,"es","Twitter for Android","Creo que me estoy por agarrar una rica gripe.","no"
0,0,0,0,1,0,0,0,0,78265,40324,351,820587,42,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/EVBh1OqQ7H","no"
0,4,2,0,0,0,1,1,1,368,147,12,42521,25743,0,"es","Twitter for Android","@Samu_ehl Ya pasó con lo de Jordi el niño polla, que lo colarón como joven prometedor que había encontrado una vacuna para la gripe y yo: jodo como tenga que clavarte su jeringuilla te vacuna hasta de la muerte <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>","si"
0,0,0,0,0,0,0,0,0,410,326,0,6040,7606,0,"es","Twitter for iPhone","la piba salió después de dos meses y cae con gripe.  Yo sabía q tener tanta suerte no era parte de mi realidad","no"
0,0,0,0,0,0,1,1,1,763,633,3,72135,16928,0,"es","Twitter for Android","@LucasIvnn aaaahh yo flashee tipo gripe, para la panza hacete boldo, manzanilla algo de eso","no"
0,0,0,0,0,0,0,0,0,65,180,0,2571,543,0,"en","Twitter for iPhone","Con gripe, igual hechamos desmadre al lunes <f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB><U+200D><U+2642><U+FE0F> buenosss díasss <U+263A><U+FE0F>","no"
0,0,0,1,1,0,0,0,0,49099,36908,410,976332,3614,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista #Medicina https://t.co/gzh7V2ECDz","no"
0,0,0,1,1,0,0,0,0,49099,36908,410,976332,3614,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista #Medicina https://t.co/gzh7V2ECDz","no"
0,0,0,1,1,0,0,0,0,49099,36908,410,976332,3614,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/zSkayIbAB0","no"
0,0,0,1,1,0,0,0,0,49099,36908,410,976332,3614,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/zSkayIbAB0","no"
0,0,0,2,0,0,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","#gripe #vacunacionantigripal  La sucursal de Almagro, atenderá de manera espontánea, en su horario de atención habitual.","no"
0,0,0,2,0,0,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","#gripe #vacunacionantigripal  La sucursal de Almagro, atenderá de manera espontánea, en su horario de atención habitual.","no"
0,0,0,2,0,0,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","#gripe #vacunacionantigripal  La sucursal de Almagro, atenderá de manera espontánea, en su horario de atención habitual.","no"
0,0,0,0,0,1,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","VACUNA CONTRA LA GRIPE 2018 EN LA UNIDAD MÓVIL Te esperamos hoy desde las 13hs hasta las 19:30hs, para vacunarte contra la gripe, en la unidad móvil de vacunación. Estamos en las inmediaciones de la Sucursal Devoto. https://t.co/0KT7MioNMp","no"
0,0,0,0,0,1,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","VACUNA CONTRA LA GRIPE 2018 EN LA UNIDAD MÓVIL Te esperamos hoy desde las 13hs hasta las 19:30hs, para vacunarte contra la gripe, en la unidad móvil de vacunación. Estamos en las inmediaciones de la Sucursal Devoto. https://t.co/0KT7MioNMp","no"
0,0,0,0,0,1,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","VACUNA CONTRA LA GRIPE 2018 EN LA UNIDAD MÓVIL Te esperamos hoy desde las 13hs hasta las 19:30hs, para vacunarte contra la gripe, en la unidad móvil de vacunación. Estamos en las inmediaciones de la Sucursal Devoto. https://t.co/0KT7MioNMp","no"
0,1,1,2,0,0,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","#gripe #vacunacionantigripal  Si tenés que aplicarte la vacuna contra la gripe junto a otras vacunas, acercate en cualquier horario y a cualquier sucursal, sin solicitar turno previamente.","si"
0,1,1,2,0,0,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","#gripe #vacunacionantigripal  Si tenés que aplicarte la vacuna contra la gripe junto a otras vacunas, acercate en cualquier horario y a cualquier sucursal, sin solicitar turno previamente.","si"
0,1,1,2,0,0,0,0,0,1384,592,2,4734,697,0,"es","TweetDeck","#gripe #vacunacionantigripal  Si tenés que aplicarte la vacuna contra la gripe junto a otras vacunas, acercate en cualquier horario y a cualquier sucursal, sin solicitar turno previamente.","si"
0,11,6,2,1,0,0,0,0,18942,75,40,5207,7662,1,"es","Twitter Web Client","#Ahora #EnVivo: CAMPAÑA Y PROTOCOLO GRIPE A. https://t.co/W8u8kX7gzq","si"
0,0,0,0,0,0,0,0,0,96,570,0,20086,1946,0,"es","Facebook","!!Gripe déjame respirar porfavor engripadisima mal !!","no"
0,1,0,2,0,1,0,0,0,171,331,11,3492,615,0,"es","Twitter for iPhone","Soy una escritora dependiente de enfermarme; logro tener los sueños más lúcidos y más locos cuando tomo jarabe para la tos, pastillas para la alergia, o cosas para la gripe #lascuatropuertas #horrorstoryinprogress https://t.co/5QKp37sfol","no"
0,0,0,0,0,0,0,0,0,220,167,1,6771,10915,0,"es","Twitter for Android","Dios santo que mal me siento, clima del orto, gripe y la concha de sus invernadas madres.","no"
0,0,0,0,0,1,0,0,0,305,409,0,1047,134,0,"es","Twitter for Android","El ejército de Nicaragua dió un comunicado sobre estos camiones, pero ahí andan los burrositores grinsapos hablando mierdas, si les ds diarrea fue por el frente, si les ds gripe también, si salen panzonas fue por el frente, que gente hp mas llorona. https://t.co/KtvqTFWimi","no"
0,0,0,0,1,0,0,0,0,40,0,15,17585,17,0,"en","Twitter Web Client","La historia del niño que sobrevivió a la gripe española de 1918 y hoy tiene 103 años (José Ameal)  https://t.co/kdGAbgHRkl","no"
0,0,0,0,0,0,1,1,1,431,1435,2,5252,1101,0,"es","Twitter for iPhone","@VacuAntigripal En qué lugar de Córdoba capital  están colocando la vacuna contra la gripe?","no"
0,0,0,0,0,0,0,0,0,1480,645,1,125927,6830,0,"es","Twitter for Android","Amigo me está matando está gripe de mierda la nariz más tapada que un orto","no"
0,0,1,1,1,0,0,0,0,169971,69839,1053,1276656,8345,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/V4CaB9NEBF","no"
0,0,1,1,1,0,0,0,0,169971,69839,1053,1276656,8345,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/V4CaB9NEBF","no"
0,0,0,0,1,0,0,0,0,169971,69839,1053,1276656,8345,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/rzyQmQkfCI","no"
0,0,0,0,1,0,0,0,0,169971,69839,1053,1276656,8345,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/rzyQmQkfCI","no"
0,6,2,0,1,0,1,0,0,10685,1127,53,30976,42993,0,"es","Twitter Web Client","Los docentes faltan más por la psiquis que por gripe Talleres para cuidar al que Cuida https://t.co/2iWdSoN1xQ vía @elpaisuy","si"
0,1,0,1,1,0,0,0,0,91663,44822,556,954051,3542,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/JvJqdga2Ec","no"
0,0,0,0,0,0,0,0,0,305,365,5,48730,274,0,"es","Twitter for Android","Ando en modo <f0><U+009F><U+0098><U+00B4><f0><U+009F><U+0098><U+00B4><f0><U+009F><U+0098><U+00B4>.  Estudiar todo el fin de semana sin dormir, + gripe, no es facil amigos míos.","no"
0,0,0,0,0,0,0,0,0,3665,1446,28,124742,27047,0,"es","Twitter for iPhone","Fui todo el finde a cuidar a nacho engripado, y quien tiene gripe ahora? <f0><U+009F><U+0099><U+008B><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F><f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BB><U+200D><U+2640><U+FE0F>","no"
0,0,0,0,0,0,0,0,0,324,385,1,4209,11645,0,"es","Twitter for Android","Dos acetaminofen y una loratadina. Y no puede seguir trabajando del sur y los gripe.","no"
0,0,0,0,0,0,0,0,0,1103,911,0,65154,10173,0,"es","Twitter for Android","No dormí casi nada y quiero ir a entrenar pero me va a dejar loca la tos, maldita gripe.","no"
0,0,1,0,0,0,0,0,0,1365,559,0,40556,20892,0,"es","Twitter for Android","Que gripe tan fastidiosa<f0><U+009F><U+0098><U+00A9>","no"
0,0,0,0,0,0,0,0,0,289,440,0,2860,526,0,"es","Twitter for Android","La gripe me tiene de hija. Y las llagas también. Porque triunfando siempre <f0><U+009F><U+0092><U+00AA>","no"
0,0,0,0,0,0,0,0,0,362,453,0,4730,1817,0,"es","Twitter for Android","Me voy a tomar un té a ver si se pasa esta gripe <f0><U+009F><U+0098><U+0096>","no"
0,1,1,0,0,0,0,0,0,1389,884,5,107724,23725,0,"es","Twitter for Android","El clima y esta gripe no me estarían ayudando","si"
0,0,0,0,0,0,0,0,0,2126,710,2,94069,15561,0,"es","Twitter for iPhone","Tenía altos planes para hoy y me desperté con fiebre y gripe, el mundo no quiere que coja, mátenme","no"
0,0,0,0,0,0,0,0,0,304,179,0,18368,851,0,"es","Twitter for Android","Si soy cara de orto la gripe me dejó peor","no"
0,1,0,0,0,0,0,0,0,1031,62,2,12235,34508,0,"es","Twitter for iPhone","Pues sí yo siempre he dicho que la putería no es gripe","no"
0,0,0,0,0,0,1,1,1,176,234,6,2008,1145,0,"es","Twitter for Android","@violetsaresad Recupérate. Yo me he recuperado este año de la gripe A y de ser gordo. Todo tiene solución menos la muerte. Mente positiva y sonríe siempre <f0><U+009F><U+0098><U+0081>","no"
0,0,0,0,0,0,0,0,0,721,488,1,14775,7901,0,"es","Twitter for Android","me siento tan mal, creo que me está agarrando tremenda gripe... igual que me preocupo si estoy todo el día al pedo","no"
0,0,0,0,0,0,0,0,0,450,223,2,18288,3297,0,"es","Twitter for iPhone","Esta gripe no me quiere solta <f0><U+009F><U+0098><U+00AD>","no"
0,0,0,0,0,0,0,0,0,260,373,0,8481,2456,0,"es","Twitter for Android","También de gripe jajajajaja","no"
0,0,0,0,1,0,1,0,0,13408,10574,75,11195,968,0,"es","Twitter Web Client","Vacunarse de la gripe previene infartos e ictus  https://t.co/YSpLoOo4s7 vía @diariolaopinion","no"
0,0,0,0,0,0,0,0,0,31,385,1,32780,26448,0,"es","Twitter for Android","siento calor y despues siento frio no puedo dormir en paz con esta gripe","no"
0,0,0,0,0,0,0,0,0,428,333,0,10115,827,0,"es","Twitter for iPhone","Día 81638191 con gripe <f0><U+009F><U+00A4><U+00A7><f0><U+009F><U+0098><U+00B7>","no"
0,0,0,0,1,0,0,0,0,21330,80,252,21077,495,0,"es","Facebook","La comida es medicina https://t.co/6a0t61UWTo","no"
0,0,0,0,0,0,0,0,0,595,224,0,1814,1488,0,"es","Twitter Lite","Creo que la gripe se me va a ir cuando se vaya el invierno","no"
0,0,0,0,0,0,0,0,0,160,230,0,2631,126,0,"es","Twitter for iPhone","Odio estar con gripe <f0><U+009F><U+00A4><U+00A7>","no"
0,0,0,0,0,0,0,0,0,855,537,5,101838,9903,0,"es","Twitter for iPhone","Querida gripe y congestión, salgan de este cuerpito hermoso y estudiador ahre","no"
0,0,0,0,0,0,0,1,1,175,141,0,2655,734,0,"es","Twitter for Android","Me estoy pillando una gripe <f0><U+009F><U+00A4><U+00A7> de la ostia menudo chute de diacepan y ibuprofeno le voy a dar al cuerpo","no"
0,0,0,0,0,0,0,0,0,1487,856,4,68424,30238,0,"es","Twitter for Android","No veo la hora de que esta gripe se me vaya. No doy mas","no"
0,0,0,0,0,0,1,1,1,170,160,0,6178,4280,0,"es","Twitter for Android","@azulcancelo El asunto es como salir tan en bolas y no terminar con gripe","no"
0,0,0,0,1,0,0,0,0,52,38,3,5840,0,0,"es","Facebook","Una información para tener en cuenta y vacunarse si corresponde https://t.co/YYil1qHr84","no"
0,1,0,0,0,0,1,0,0,1563,660,4,44431,6521,0,"es","Twitter for Android","Me dice ""esa gripe se cura con mimitos, vení"". Ojalá todos tuvieran un @ChilyDovisso en sus vidas<f0><U+009F><U+0092><U+0099>","no"
0,1,1,0,1,0,0,0,0,42652,27327,441,46101,681,0,"es","proZesa nextscripts","<U+21AA> Demostrado: Comer más fibra podría proteger del virus de la gripe  https://t.co/kngG7WIQxM","si"
0,1,0,0,0,0,0,0,0,789,282,7,19011,44256,0,"es","Twitter for Android","Ok, mañana empiezo a trabajar y en mi trabajo tengo que hablar mucho, y saben algo? Si, tengo gripe y estoy disfonica, más salada para donde <f0><U+009F><U+0098><U+00AB><f0><U+009F><U+0098><U+00B7><f0><U+009F><U+0098><U+00B7>","no"
0,0,0,0,0,0,0,0,0,394,936,1,7130,10828,0,"it","Twitter for Android","Arrancó oficialmente la temporada de insomnio, gripe y dolor de cabeza<f0><U+009F><U+0091><U+008C>","no"
1,0,0,0,1,0,0,0,0,560,147,0,4204,184,0,"es","Twitter for Android","Curarse ya de esta maldita gripe https://t.co/smgzj4eIyQ","no"
0,1,0,0,0,0,0,0,0,1090,831,5,86357,16238,0,"es","Twitter for Android","Basta de tanta gripe la puta madre voy a terminar mas internada que la mierda !!!!!!","no"
0,1,0,0,0,0,1,1,1,1535,1426,4,39922,9072,0,"es","Twitter for Android","@113raynick Cállate, nico.. que no dormí en toda la noche de la gripe que tengo. Encima vos viste como es está enana cuando se enferma, que el riñón que esto aquello. Mándeme a la fábrica de nuevo! Jajaja todo bien?","no"
0,0,0,0,0,0,0,0,0,69,88,0,291,1661,0,"es","Twitter for Android","La gripe que manejo","no"
0,0,0,0,0,0,0,0,0,1862,975,1,20223,4567,0,"es","Twitter for iPhone","Una gripe tengo <f0><U+009F><U+00A4><U+00A2><f0><U+009F><U+00A4><U+00A2>","no"
0,0,0,0,0,0,0,0,0,491,535,1,32986,10059,0,"es","Twitter for Android","Tengo una gripe como para 35 personas <f0><U+009F><U+0098><U+0094><f0><U+009F><U+0098><U+0094>","no"
0,0,0,0,0,0,0,0,0,46,50,0,157,282,0,"es","Twitter for iPhone","Gripe de mierda <f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+008F><U+00BB><U+200D><U+2642><U+FE0F><f0><U+009F><U+00A4><U+00A7><f0><U+009F><U+00A4><U+0092>","no"
0,0,0,1,1,1,0,0,0,111881,104402,254,2071272,0,0,"es","Tweet Old Post","-<U+25BA> #Salud Reconocer los sintomas del virus de la gripe ¡Alerta a estas señales! <U+2193> https://t.co/vFnenk9Zbj https://t.co/JKlc0SVoaM","no"
0,0,0,0,0,0,0,0,0,1895,1770,8,32263,4121,0,"es","Twitter for Android","Estoy con unos mocos terribles, gripe, dolor de garganta y fiebre. Se acerca mi cumpleaños y mi cuerpa lo sabe.","no"
0,0,0,0,0,1,0,0,0,291,690,2,1191,2048,0,"es","Twitter for Android","Cuando es lunes, llueve descontroladamente, tienes gripe, el tráfico colapsa, llegas tarde a la oficina, tienes mil tareas pendientes. Y te dicen: ""PERO relájate"" https://t.co/J0JPv6JPWW","no"
0,0,0,1,0,0,0,0,0,192,528,1,4590,1267,0,"en","Twitter for iPhone","#ReDespiertos ¡Felicidades! <f0><U+009F><U+008E><U+0089> mi gripe y yo les mandamos muchos besos insomnes...","no"
0,0,1,0,0,0,0,0,0,487,382,1,37201,34918,0,"es","Twitter for Android","Toda la gripe tengo saben?","no"
0,0,0,0,0,0,0,0,0,57,185,0,290,32,0,"es","Twitter for Android","Ya la veo venir a la gripe","no"
0,0,0,0,0,0,0,0,0,282,317,0,4656,2784,0,"es","Twitter Lite","Me agarro fiebre gripe y alta lumbalgia JUSTO AHORA","no"
0,0,0,0,0,0,0,0,0,173,421,1,18211,26367,0,"es","Twitter for Android","Jdhdkdhdj... Detesto el calor y amo el frío PERO EN SERIO JUSTO AHORA SE ME JUNTA LA PUT* MENSTRUACIÓN ,LA ANEMIA, LA GRIPE AAAAAAAAAAAAAAAH LIMA YA CALMATE PO FAVO EL FRÍO ME DESTRUYE JGGFDFJHFJ","no"
0,0,0,1,1,0,0,0,0,38590,32221,311,810795,33,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/Y8quIG3wVZ","no"
0,0,0,1,1,0,0,0,0,38590,32221,311,810795,33,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/Y8quIG3wVZ","no"
0,0,0,0,1,0,0,0,0,38590,32221,311,810795,33,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/Sts4zjeE30","no"
0,0,0,0,1,0,0,0,0,38590,32221,311,810795,33,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/Sts4zjeE30","no"
0,0,0,1,1,0,0,0,0,41943,29613,292,817954,45,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/TVESvCi3mc","no"
0,0,0,1,1,0,0,0,0,41943,29613,292,817954,45,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/TVESvCi3mc","no"
0,0,1,1,1,0,0,0,0,41943,29613,292,817954,45,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/ipeJarjapX","no"
0,0,1,1,1,0,0,0,0,41943,29613,292,817954,45,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/ipeJarjapX","no"
0,0,0,1,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista #Medicina https://t.co/hf1NeF2y0U","no"
0,0,0,1,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista #Medicina https://t.co/hf1NeF2y0U","no"
0,0,0,1,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista #Medicina https://t.co/hf1NeF2y0U","no"
0,0,0,0,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/hf1NeF2y0U","no"
0,0,0,0,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/hf1NeF2y0U","no"
0,0,0,0,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/hf1NeF2y0U","no"
0,0,0,1,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/S4H7XbqCeJ","no"
0,0,0,1,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/S4H7XbqCeJ","no"
0,0,0,1,1,0,0,0,0,56745,37927,365,819757,43,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/S4H7XbqCeJ","no"
0,0,0,0,1,0,0,0,0,48851,35482,294,824425,24,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/DJk3Ulvbiz","no"
0,0,0,0,1,0,0,0,0,48851,35482,294,824425,24,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/DJk3Ulvbiz","no"
0,0,0,1,1,0,0,0,0,48851,35482,294,824425,24,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/KQHwfemUx2","no"
0,0,0,1,1,0,0,0,0,48851,35482,294,824425,24,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/KQHwfemUx2","no"
0,0,0,0,0,0,0,0,0,340,661,2,6331,7332,0,"pt","Twitter for Android","Gripe, por que existes ???","no"
0,0,0,1,1,0,0,0,0,54159,41642,313,823374,1864,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista #Medicina https://t.co/S0xNDGqdGH","no"
0,0,0,1,1,0,0,0,0,54159,41642,313,823374,1864,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista #Medicina https://t.co/S0xNDGqdGH","no"
0,0,0,0,1,0,0,0,0,54159,41642,313,823374,1864,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/wMKJXp291M","no"
0,0,0,0,1,0,0,0,0,54159,41642,313,823374,1864,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/wMKJXp291M","no"
0,1,1,3,0,1,0,0,0,1890,371,18,4447,1159,0,"es","Twitter Web Client","Cuidate con estas bajas temperaturas. Te damos algunos tips para evitar contraer algún virus respiratorio o gripe #MásSalud #ChacoSalud #ElEstadoDeTuLado https://t.co/uLanwipWMy","si"
0,0,0,0,1,0,0,0,0,203,396,8,70451,0,0,"en","Hootsuite","Alerta en Lambayeque tras muertes por gripe AH1N1 https://t.co/wDQmGabTnf","no"
0,0,0,0,1,0,0,0,0,244,295,9,80063,0,0,"en","Hootsuite","Alerta en Lambayeque tras muertes por gripe AH1N1 https://t.co/O9e873Bane","no"
